,level_0,index,id,state_name,district_name,crop_year,season,crop,area,production,production_cc
2507,2507,142981,6244afe215052cfb22f12cc7,Kerala,KOZHIKODE,2012,Whole Year,Moong(Green Gram),1.0,NA,NA
2508,2508,142984,6244afe215052cfb22f12cca,Kerala,KOZHIKODE,2012,Whole Year,Pump Kin,46.0,NA,NA
2509,2509,142985,6244afe215052cfb22f12ccb,Kerala,KOZHIKODE,2012,Whole Year,Sesamum,1.0,NA,NA
2510,2510,142990,6244afe215052cfb22f12cd0,Kerala,KOZHIKODE,2012,Winter,Sesamum,1.0,NA,NA
2511,2511,142996,6244afe215052cfb22f12cd6,Kerala,MALAPPURAM,2012,Whole Year,Blackgram,4.0,NA,NA
2512,2512,143000,6244afe215052cfb22f12cda,Kerala,MALAPPURAM,2012,Whole Year,Cowpea(Lobia),39.0,NA,NA
2513,2513,143003,6244afe215052cfb22f12cdd,Kerala,MALAPPURAM,2012,Whole Year,Jack Fruit,8161.0,NA,NA
2514,2514,143007,6244afe215052cfb22f12ce1,Kerala,MALAPPURAM,2012,Whole Year,Pump Kin,295.0,NA,NA
2515,2515,143008,6244afe215052cfb22f12ce2,Kerala,MALAPPURAM,2012,Whole Year,Ragi,1.0,NA,NA
2516,2516,143010,6244afe215052cfb22f12ce4,Kerala,MALAPPURAM,2012,Whole Year,Sugarcane,1.0,NA,NA
2517,2517,143022,6244afe215052cfb22f12cf0,Kerala,PALAKKAD,2012,Whole Year,Blackgram,111.0,NA,NA
2518,2518,143026,6244afe215052cfb22f12cf4,Kerala,PALAKKAD,2012,Whole Year,Cowpea(Lobia),10.0,NA,NA
2519,2519,143030,6244afe215052cfb22f12cf8,Kerala,PALAKKAD,2012,Whole Year,Horse-gram,92.0,NA,NA
2520,2520,143031,6244afe215052cfb22f12cf9,Kerala,PALAKKAD,2012,Whole Year,Jack Fruit,7062.0,NA,NA
2521,2521,143035,6244afe215052cfb22f12cfd,Kerala,PALAKKAD,2012,Whole Year,Moong(Green Gram),5.0,NA,NA
2522,2522,143036,6244afe215052cfb22f12cfe,Kerala,PALAKKAD,2012,Whole Year,Onion,40.0,NA,NA
2523,2523,143040,6244afe215052cfb22f12d02,Kerala,PALAKKAD,2012,Whole Year,Pump Kin,276.0,NA,NA
2524,2524,143061,6244afe215052cfb22f12d17,Kerala,PATHANAMTHITTA,2012,Whole Year,Jack Fruit,2554.0,NA,NA
2525,2525,143065,6244afe215052cfb22f12d1b,Kerala,PATHANAMTHITTA,2012,Whole Year,Pump Kin,36.0,NA,NA
2526,2526,143075,6244afe215052cfb22f12d25,Kerala,THIRUVANANTHAPURAM,2012,Whole Year,Blackgram,5.0,NA,NA
2527,2527,143078,6244afe215052cfb22f12d28,Kerala,THIRUVANANTHAPURAM,2012,Whole Year,Cowpea(Lobia),21.0,NA,NA
2528,2528,143081,6244afe215052cfb22f12d2b,Kerala,THIRUVANANTHAPURAM,2012,Whole Year,Jack Fruit,6066.0,NA,NA
2529,2529,143083,6244afe215052cfb22f12d2d,Kerala,THIRUVANANTHAPURAM,2012,Whole Year,Moong(Green Gram),1.0,NA,NA
2530,2530,143086,6244afe215052cfb22f12d30,Kerala,THIRUVANANTHAPURAM,2012,Whole Year,Pump Kin,13.0,NA,NA
2531,2531,143100,6244afe215052cfb22f12d3e,Kerala,THRISSUR,2012,Whole Year,Jack Fruit,4949.0,NA,NA
2532,2532,143104,6244afe215052cfb22f12d42,Kerala,THRISSUR,2012,Whole Year,Pump Kin,71.0,NA,NA
2533,2533,143120,6244afe215052cfb22f12d52,Kerala,WAYANAD,2012,Whole Year,Cowpea(Lobia),685.0,NA,NA
2534,2534,143123,6244afe215052cfb22f12d55,Kerala,WAYANAD,2012,Whole Year,Horse-gram,2.0,NA,NA
2535,2535,143124,6244afe215052cfb22f12d56,Kerala,WAYANAD,2012,Whole Year,Jack Fruit,7854.0,NA,NA
2536,2536,143129,6244afe215052cfb22f12d5b,Kerala,WAYANAD,2012,Whole Year,Pump Kin,179.0,NA,NA
2537,2537,143131,6244afe215052cfb22f12d5d,Kerala,WAYANAD,2012,Whole Year,Sugarcane,2.0,23.8,23.8
2538,2538,143183,6244afe215052cfb22f12d91,Madhya Pradesh,ANUPPUR,2012,Rabi,Horse-gram,4.0,NA,NA
2539,2539,143192,6244afe215052cfb22f12d9a,Madhya Pradesh,ANUPPUR,2012,Whole Year,Banana,2.0,32.5,32.5
2540,2540,143276,6244afe215052cfb22f12dee,Madhya Pradesh,BARWANI,2012,Kharif,Other Kharif pulses,1133.0,NA,NA
2541,2541,143323,6244afe215052cfb22f12e1d,Madhya Pradesh,BETUL,2012,Whole Year,Banana,2.0,NA,NA
2542,2542,143390,6244afe215052cfb22f12e60,Madhya Pradesh,BURHANPUR,2012,Kharif,Other Kharif pulses,164.0,NA,NA
2543,2543,143400,6244afe215052cfb22f12e6a,Madhya Pradesh,BURHANPUR,2012,Rabi,Other  Rabi pulses,8.0,NA,NA
2544,2544,143437,6244afe215052cfb22f12e8f,Madhya Pradesh,CHHATARPUR,2012,Whole Year,Banana,1.0,27.0,27.0
2545,2545,143476,6244afe215052cfb22f12eb6,Madhya Pradesh,CHHINDWARA,2012,Whole Year,Banana,2.0,174.5,174.5
2546,2546,143529,6244afe215052cfb22f12eeb,Madhya Pradesh,DATIA,2012,Kharif,Other Kharif pulses,1014.0,NA,NA
2547,2547,143612,6244afe215052cfb22f12f3e,Madhya Pradesh,DHAR,2012,Whole Year,Tobacco,1.0,1.0,1.0
2548,2548,143647,6244afe215052cfb22f12f61,Madhya Pradesh,GUNA,2012,Kharif,Other Kharif pulses,6.0,NA,NA
2549,2549,143682,6244afe215052cfb22f12f84,Madhya Pradesh,GWALIOR,2012,Rabi,Other  Rabi pulses,183.0,NA,NA
2550,2550,143700,6244afe215052cfb22f12f96,Madhya Pradesh,HARDA,2012,Kharif,Other Kharif pulses,1.0,NA,NA
2551,2551,143735,6244afe215052cfb22f12fb9,Madhya Pradesh,HOSHANGABAD,2012,Kharif,Ragi,1.0,NA,NA
2552,2552,143766,6244afe215052cfb22f12fd8,Madhya Pradesh,INDORE,2012,Kharif,Sannhamp,1.0,6.0,6.0
2553,2553,143772,6244afe215052cfb22f12fde,Madhya Pradesh,INDORE,2012,Rabi,Moong(Green Gram),1.0,NA,NA
2554,2554,143783,6244afe215052cfb22f12fe9,Madhya Pradesh,INDORE,2012,Whole Year,Sesamum,1.0,NA,NA
2555,2555,143836,6244afe215052cfb22f1301e,Madhya Pradesh,JHABUA,2012,Rabi,Masoor,1.0,2.5,2.5
2556,2556,143874,6244afe215052cfb22f13044,Madhya Pradesh,KATNI,2012,Whole Year,Banana,18.0,2630.0,NA
2557,2557,143895,6244afe215052cfb22f13059,Madhya Pradesh,KHANDWA,2012,Kharif,Other Kharif pulses,633.0,20.0,1.0
2558,2558,143933,6244afe215052cfb22f1307f,Madhya Pradesh,KHARGONE,2012,Kharif,Other Kharif pulses,227.0,NA,NA
2559,2559,143963,6244afe215052cfb22f1309d,Madhya Pradesh,MANDLA,2012,Kharif,Moong(Green Gram),1.0,4.0,3.67
2560,2560,143981,6244afe215052cfb22f130af,Madhya Pradesh,MANDLA,2012,Whole Year,Banana,1.0,NA,NA
2561,2561,144000,6244afe215052cfb22f130c2,Madhya Pradesh,MANDSAUR,2012,Kharif,Other Kharif pulses,354.0,NA,NA
2562,2562,144038,6244afe215052cfb22f130e8,Madhya Pradesh,MORENA,2012,Whole Year,Dry ginger,2.0,6.0,2.0
2563,2563,144083,6244afe215052cfb22f13115,Madhya Pradesh,NEEMUCH,2012,Kharif,Other Kharif pulses,15.0,NA,NA
2564,2564,144086,6244afe215052cfb22f13118,Madhya Pradesh,NEEMUCH,2012,Kharif,Small millets,1.0,435.0,435.0
2565,2565,144173,6244afe215052cfb22f1316f,Madhya Pradesh,RAJGARH,2012,Kharif,Other Kharif pulses,180.0,56.0,NA
2566,2566,144195,6244afe215052cfb22f13185,Madhya Pradesh,RATLAM,2012,Kharif,Castor seed,1.0,3.0,3.0
2567,2567,144200,6244afe215052cfb22f1318a,Madhya Pradesh,RATLAM,2012,Kharif,Other Kharif pulses,165.0,NA,NA
2568,2568,144212,6244afe215052cfb22f13196,Madhya Pradesh,RATLAM,2012,Whole Year,Banana,2.0,102.0,102.0
2569,2569,144232,6244afe215052cfb22f131aa,Madhya Pradesh,REWA,2012,Kharif,Other Kharif pulses,1.0,1.5,2.0
2570,2570,144269,6244afe215052cfb22f131cf,Madhya Pradesh,SAGAR,2012,Kharif,Ragi,1.0,4.0,4.0
2571,2571,144300,6244afe215052cfb22f131ee,Madhya Pradesh,SATNA,2012,Kharif,Mesta,1.0,6.0,NA
2572,2572,144378,6244afe215052cfb22f1323c,Madhya Pradesh,SEONI,2012,Whole Year,Banana,3.0,49.5,49.5
2573,2573,144414,6244afe215052cfb22f13260,Madhya Pradesh,SHAHDOL,2012,Whole Year,Banana,3.0,43.33,43.33
2574,2574,144485,6244afe215052cfb22f132a7,Madhya Pradesh,SHIVPURI,2012,Kharif,Other Kharif pulses,5.0,NA,NA
2575,2575,144496,6244afe215052cfb22f132b2,Madhya Pradesh,SHIVPURI,2012,Rabi,Safflower,2.0,NA,NA
2576,2576,144531,6244afe215052cfb22f132d5,Madhya Pradesh,SIDHI,2012,Whole Year,Banana,3.0,56.0,30.0
2577,2577,145277,6244afe215052cfb22f135bf,Maharashtra,SINDHUDURG,2012,Kharif,Niger seed,100.0,50.67,50.67
2578,2578,145370,6244afe215052cfb22f1361c,Maharashtra,YAVATMAL,2012,Summer,Maize,800.0,500.0,NA
2579,2579,146056,6244afe215052cfb22f138ca,Odisha,GANJAM,2012,Summer,Rice,458000.0,1800.0,2000.0
2580,2580,146297,6244afe215052cfb22f139bb,Odisha,NAYAGARH,2012,Summer,Rice,209000.0,1000.0,NA
2581,2581,146619,6244afe215052cfb22f13afd,Punjab,MUKTSAR,2012,Kharif,Sesamum,100.0,300.0,300.0
2582,2582,146653,6244afe215052cfb22f13b1f,Punjab,RUPNAGAR,2012,Kharif,Urad,100.0,100.0,100.0
2583,2583,146733,6244afe215052cfb22f13b6f,Tamil Nadu,ARIYALUR,2012,Kharif,Horse-gram,1.0,NA,NA
2584,2584,146803,6244afe215052cfb22f13bb5,Tamil Nadu,ERODE,2012,Rabi,Gram,1.0,NA,NA
2585,2585,146806,6244afe215052cfb22f13bb8,Tamil Nadu,KANCHIPURAM,2012,Kharif,Castor seed,2.0,NA,NA
2586,2586,146808,6244afe215052cfb22f13bba,Tamil Nadu,KANCHIPURAM,2012,Kharif,Horse-gram,1.0,5.0,5.0
2587,2587,146883,6244afe215052cfb22f13c05,Tamil Nadu,PERAMBALUR,2012,Kharif,Horse-gram,1.0,2.0,2.0
2588,2588,146893,6244afe215052cfb22f13c0f,Tamil Nadu,PUDUKKOTTAI,2012,Kharif,Castor seed,2.0,NA,NA
2589,2589,146906,6244afe215052cfb22f13c1c,Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Castor seed,70.0,23.0,23.0
2590,2590,146943,6244afe215052cfb22f13c41,Tamil Nadu,THANJAVUR,2012,Kharif,Castor seed,5.0,1.0,1.0
2591,2591,147002,6244afe215052cfb22f13c7c,Tamil Nadu,TIRUNELVELI,2012,Kharif,Castor seed,145.0,11.0,20.0
2592,2592,147037,6244afe215052cfb22f13c9f,Tamil Nadu,TIRUVANNAMALAI,2012,Rabi,Gram,1.0,1.0,1.0
2593,2593,147040,6244afe215052cfb22f13ca2,Tamil Nadu,TUTICORIN,2012,Kharif,Castor seed,154.0,25.5,48.0
2594,2594,147642,6244afe215052cfb22f13efc,Uttar Pradesh,BARABANKI,2012,Rabi,Linseed,1.0,7.57,9.2
2595,2595,147918,6244afe215052cfb22f14010,Uttar Pradesh,ETAWAH,2012,Kharif,Sannhamp,1.0,1.0,1.0
2596,2596,148064,6244afe315052cfb22f140a2,Uttar Pradesh,GAUTAM BUDDHA NAGAR,2012,Kharif,Sesamum,2.0,1.0,1.0
2597,2597,148359,6244afe315052cfb22f141c9,Uttar Pradesh,JHANSI,2012,Kharif,Sannhamp,1.0,1.2,1.33
2598,2598,148479,6244afe315052cfb22f14241,Uttar Pradesh,KASGANJ,2012,Kharif,Cotton(lint),1.0,NA,NA
2599,2599,149488,6244afe315052cfb22f14632,Uttarakhand,CHAMPAWAT,2012,Rabi,Other  Rabi pulses,1.0,3.5,4.33
2600,2600,149769,6244afe315052cfb22f1474b,West Bengal,BANKURA,2012,Rabi,Linseed,1.0,17.5,5.5
2601,2601,150303,6244afe315052cfb22f14961,Andhra Pradesh,EAST GODAVARI,2011,Kharif,Mesta,32.0,262.0,262.0
2602,2602,150305,6244afe315052cfb22f14963,Andhra Pradesh,EAST GODAVARI,2011,Kharif,Niger seed,1.0,18.5,18.5
2603,2603,150696,6244afe315052cfb22f14aea,Andhra Pradesh,VIZIANAGARAM,2011,Whole Year,Arecanut,1.0,3.0,3.0
2604,2604,152790,6244afe315052cfb22f15318,Chhattisgarh,BALODA BAZAR,2011,Kharif,Mesta,17.0,60.67,NA
2605,2605,152827,6244afe315052cfb22f1533d,Chhattisgarh,BALRAMPUR,2011,Kharif,Jute,18.0,NA,NA
2606,2606,152889,6244afe315052cfb22f1537b,Chhattisgarh,BASTAR,2011,Whole Year,Coconut,14.0,NA,NA
2607,2607,152952,6244afe315052cfb22f153ba,Chhattisgarh,BIJAPUR,2011,Whole Year,Coconut,21.0,NA,NA
2608,2608,152963,6244afe315052cfb22f153c5,Chhattisgarh,BILASPUR,2011,Kharif,Jute,94.0,NA,NA
2609,2609,152988,6244afe315052cfb22f153de,Chhattisgarh,BILASPUR,2011,Summer,Moong(Green Gram),1.0,NA,NA
2610,2610,153000,6244afe315052cfb22f153ea,Chhattisgarh,DANTEWADA,2011,Kharif,Jute,2.0,NA,NA
2611,2611,153018,6244afe315052cfb22f153fc,Chhattisgarh,DANTEWADA,2011,Rabi,Urad,1.0,7.8,14.0
2612,2612,153021,6244afe315052cfb22f153ff,Chhattisgarh,DANTEWADA,2011,Whole Year,Coconut,1.0,NA,NA
2613,2613,153062,6244afe315052cfb22f15428,Chhattisgarh,DHAMTARI,2011,Whole Year,Sannhamp,1.0,1.0,1.0
2614,2614,153104,6244afe315052cfb22f15452,Chhattisgarh,GARIYABAND,2011,Kharif,Mesta,1.0,22.0,NA
2615,2615,153141,6244afe315052cfb22f15477,Chhattisgarh,JANJGIR-CHAMPA,2011,Kharif,Jute,17.0,NA,NA
2616,2616,153227,6244afe315052cfb22f154cd,Chhattisgarh,KABIRDHAM,2011,Rabi,Horse-gram,1.0,NA,NA
2617,2617,153307,6244afe315052cfb22f1551d,Chhattisgarh,KONDAGAON,2011,Whole Year,Coconut,35.0,NA,NA
2618,2618,153322,6244afe315052cfb22f1552c,Chhattisgarh,KORBA,2011,Kharif,Jute,49.0,NA,NA
2619,2619,153365,6244afe315052cfb22f15557,Chhattisgarh,KOREA,2011,Kharif,Other Kharif pulses,188.0,NA,NA
2620,2620,153377,6244afe315052cfb22f15563,Chhattisgarh,KOREA,2011,Rabi,Other  Rabi pulses,45.0,158.0,NA
2621,2621,153413,6244afe315052cfb22f15587,Chhattisgarh,MAHASAMUND,2011,Rabi,Safflower,1.0,NA,NA
2622,2622,153428,6244afe315052cfb22f15596,Chhattisgarh,MUNGELI,2011,Kharif,Jute,38.0,NA,NA
2623,2623,153462,6244afe315052cfb22f155b8,Chhattisgarh,NARAYANPUR,2011,Kharif,Other Kharif pulses,13.0,1.57,1.75
2624,2624,153470,6244afe315052cfb22f155c0,Chhattisgarh,NARAYANPUR,2011,Rabi,Other  Rabi pulses,29.0,18.0,NA
2625,2625,153545,6244afe315052cfb22f1560b,Chhattisgarh,RAIPUR,2011,Whole Year,Coconut,1.0,NA,NA
2626,2626,153561,6244afe315052cfb22f1561b,Chhattisgarh,RAJNANDGAON,2011,Kharif,Niger seed,1.0,25.25,10.5
2627,2627,153612,6244afe315052cfb22f1564e,Chhattisgarh,SUKMA,2011,Rabi,Other  Rabi pulses,2.0,5.5,NA
2628,2628,153616,6244afe315052cfb22f15652,Chhattisgarh,SUKMA,2011,Whole Year,Coconut,1.0,NA,NA
2629,2629,153627,6244afe315052cfb22f1565d,Chhattisgarh,SURAJPUR,2011,Kharif,Jute,1.0,NA,NA
2630,2630,153661,6244afe315052cfb22f1567f,Chhattisgarh,SURGUJA,2011,Kharif,Castor seed,1.0,10.0,10.0
2631,2631,153665,6244afe315052cfb22f15683,Chhattisgarh,SURGUJA,2011,Kharif,Jute,30.0,NA,NA
2632,2632,154281,6244afe315052cfb22f158eb,Gujarat,SURAT,2011,Summer,Maize,1000.0,1700.0,1700.0
2633,2633,154384,6244afe315052cfb22f15952,Gujarat,VALSAD,2011,Kharif,Other Cereals & Millets,600.0,325.0,300.0
2634,2634,154401,6244afe315052cfb22f15963,Haryana,AMBALA,2011,Kharif,Bajra,428.0,NA,NA
2635,2635,154402,6244afe315052cfb22f15964,Haryana,AMBALA,2011,Kharif,Cotton(lint),2.0,NA,NA
2636,2636,154403,6244afe315052cfb22f15965,Haryana,AMBALA,2011,Kharif,Dry ginger,3.0,NA,NA
2637,2637,154404,6244afe315052cfb22f15966,Haryana,AMBALA,2011,Kharif,Groundnut,2.0,NA,NA
2638,2638,154405,6244afe315052cfb22f15967,Haryana,AMBALA,2011,Kharif,Horse-gram,5.0,NA,NA
2639,2639,154408,6244afe315052cfb22f1596a,Haryana,AMBALA,2011,Kharif,Sesamum,1.0,NA,NA
2640,2640,154411,6244afe315052cfb22f1596d,Haryana,AMBALA,2011,Rabi,Barley,4.0,NA,NA
2641,2641,154412,6244afe315052cfb22f1596e,Haryana,AMBALA,2011,Rabi,Gram,64.0,NA,NA
2642,2642,154414,6244afe315052cfb22f15970,Haryana,AMBALA,2011,Rabi,Peas & beans (Pulses),11.0,25.0,NA
2643,2643,154420,6244afe315052cfb22f15976,Haryana,AMBALA,2011,Whole Year,Turmeric,6.0,7.0,NA
2644,2644,154423,6244afe315052cfb22f15979,Haryana,BHIWANI,2011,Kharif,Castor seed,17.0,58.5,100.0
2645,2645,154425,6244afe315052cfb22f1597b,Haryana,BHIWANI,2011,Kharif,Groundnut,33.0,56.5,100.0
2646,2646,154426,6244afe315052cfb22f1597c,Haryana,BHIWANI,2011,Kharif,Maize,35.0,NA,NA
2647,2647,154429,6244afe315052cfb22f1597f,Haryana,BHIWANI,2011,Kharif,Other Kharif pulses,323.0,NA,NA
2648,2648,154431,6244afe315052cfb22f15981,Haryana,BHIWANI,2011,Kharif,Sannhamp,15.0,9.0,NA
2649,2649,154440,6244afe315052cfb22f1598a,Haryana,FARIDABAD,2011,Kharif,Cotton(lint),57.0,NA,NA
2650,2650,154442,6244afe315052cfb22f1598c,Haryana,FARIDABAD,2011,Kharif,Maize,49.0,NA,NA
2651,2651,154443,6244afe315052cfb22f1598d,Haryana,FARIDABAD,2011,Kharif,Moong(Green Gram),9.0,950.0,950.0
2652,2652,154445,6244afe315052cfb22f1598f,Haryana,FARIDABAD,2011,Kharif,Sesamum,91.0,73.0,100.0
2653,2653,154446,6244afe315052cfb22f15990,Haryana,FARIDABAD,2011,Kharif,Urad,5.0,NA,NA
2654,2654,154447,6244afe315052cfb22f15991,Haryana,FARIDABAD,2011,Rabi,Peas & beans (Pulses),8.0,NA,NA
2655,2655,154451,6244afe315052cfb22f15995,Haryana,FATEHABAD,2011,Kharif,Arhar/Tur,7.0,104.33,150.0
2656,2656,154456,6244afe315052cfb22f1599a,Haryana,FATEHABAD,2011,Kharif,Maize,9.0,NA,NA
2657,2657,154458,6244afe315052cfb22f1599c,Haryana,FATEHABAD,2011,Kharif,Moth,98.0,84.25,100.0
2658,2658,154460,6244afe315052cfb22f1599e,Haryana,FATEHABAD,2011,Kharif,Sesamum,17.0,153.0,300.0
2659,2659,154463,6244afe315052cfb22f159a1,Haryana,FATEHABAD,2011,Rabi,Masoor,3.0,NA,NA
2660,2660,154464,6244afe315052cfb22f159a2,Haryana,FATEHABAD,2011,Rabi,Peas & beans (Pulses),26.0,81.0,100.0
2661,2661,154470,6244afe315052cfb22f159a8,Haryana,FATEHABAD,2011,Whole Year,Sugarcane,57.0,76500.0,76500.0
2662,2662,154473,6244afe315052cfb22f159ab,Haryana,GURGAON,2011,Kharif,Groundnut,18.0,53.5,100.0
2663,2663,154475,6244afe315052cfb22f159ad,Haryana,GURGAON,2011,Kharif,Maize,6.0,NA,NA
2664,2664,154483,6244afe315052cfb22f159b5,Haryana,GURGAON,2011,Whole Year,Sugarcane,5.0,NA,NA
2665,2665,154484,6244afe315052cfb22f159b6,Haryana,GURGAON,2011,Whole Year,Sweet potato,18.0,800.0,1000.0
2666,2666,154490,6244afe315052cfb22f159bc,Haryana,HISAR,2011,Kharif,Maize,51.0,NA,NA
2667,2667,154495,6244afe315052cfb22f159c1,Haryana,HISAR,2011,Kharif,Urad,3.0,100.0,100.0
2668,2668,154498,6244afe315052cfb22f159c4,Haryana,HISAR,2011,Rabi,Masoor,7.0,100.0,100.0
2669,2669,154508,6244afe315052cfb22f159ce,Haryana,JHAJJAR,2011,Kharif,Maize,98.0,NA,NA
2670,2670,154509,6244afe315052cfb22f159cf,Haryana,JHAJJAR,2011,Kharif,Moong(Green Gram),43.0,8.0,NA
2671,2671,154511,6244afe315052cfb22f159d1,Haryana,JHAJJAR,2011,Kharif,Sannhamp,4.0,6.0,NA
2672,2672,154512,6244afe315052cfb22f159d2,Haryana,JHAJJAR,2011,Kharif,Sesamum,38.0,11.0,NA
2673,2673,154513,6244afe315052cfb22f159d3,Haryana,JHAJJAR,2011,Kharif,Soyabean,3.0,NA,NA
2674,2674,154515,6244afe315052cfb22f159d5,Haryana,JHAJJAR,2011,Rabi,Gram,428.0,1000.0,1000.0
2675,2675,154516,6244afe315052cfb22f159d6,Haryana,JHAJJAR,2011,Rabi,Peas & beans (Pulses),8.0,50.5,100.0
2676,2676,154522,6244afe315052cfb22f159dc,Haryana,JIND,2011,Kharif,Jowar,77.0,NA,NA
2677,2677,154524,6244afe315052cfb22f159de,Haryana,JIND,2011,Kharif,Moth,3.0,43.0,NA
2678,2678,154526,6244afe315052cfb22f159e0,Haryana,JIND,2011,Kharif,Sannhamp,2.0,1.0,NA
2679,2679,154527,6244afe315052cfb22f159e1,Haryana,JIND,2011,Kharif,Sesamum,69.0,74.67,100.0
2680,2680,154529,6244afe315052cfb22f159e3,Haryana,JIND,2011,Rabi,Gram,74.0,NA,NA
2681,2681,154530,6244afe315052cfb22f159e4,Haryana,JIND,2011,Rabi,Masoor,21.0,30.0,NA
2682,2682,154536,6244afe315052cfb22f159ea,Haryana,JIND,2011,Whole Year,Turmeric,1.0,NA,NA
2683,2683,154537,6244afe315052cfb22f159eb,Haryana,KAITHAL,2011,Kharif,Arhar/Tur,1.0,300.0,300.0
2684,2684,154540,6244afe315052cfb22f159ee,Haryana,KAITHAL,2011,Kharif,Jowar,1.0,NA,NA
2685,2685,154541,6244afe315052cfb22f159ef,Haryana,KAITHAL,2011,Kharif,Maize,16.0,NA,NA
2686,2686,154542,6244afe315052cfb22f159f0,Haryana,KAITHAL,2011,Kharif,Moong(Green Gram),3.0,1.0,NA
2687,2687,154544,6244afe315052cfb22f159f2,Haryana,KAITHAL,2011,Kharif,Sesamum,7.0,53.0,100.0
2688,2688,154545,6244afe315052cfb22f159f3,Haryana,KAITHAL,2011,Kharif,Urad,3.0,1.0,NA
2689,2689,154546,6244afe315052cfb22f159f4,Haryana,KAITHAL,2011,Rabi,Barley,16.0,NA,NA
2690,2690,154547,6244afe315052cfb22f159f5,Haryana,KAITHAL,2011,Rabi,Gram,137.0,NA,NA
2691,2691,154551,6244afe315052cfb22f159f9,Haryana,KAITHAL,2011,Whole Year,Garlic,9.0,100.0,100.0
2692,2692,154554,6244afe315052cfb22f159fc,Haryana,KAITHAL,2011,Whole Year,Tobacco,1.0,NA,NA
2693,2693,154555,6244afe315052cfb22f159fd,Haryana,KAITHAL,2011,Whole Year,Turmeric,10.0,2.0,NA
2694,2694,154558,6244afe315052cfb22f15a00,Haryana,KARNAL,2011,Kharif,Cotton(lint),27.0,NA,NA
2695,2695,154559,6244afe315052cfb22f15a01,Haryana,KARNAL,2011,Kharif,Maize,192.0,1733.33,1733.33
2696,2696,154560,6244afe315052cfb22f15a02,Haryana,KARNAL,2011,Kharif,Moong(Green Gram),37.0,18.0,NA
2697,2697,154561,6244afe315052cfb22f15a03,Haryana,KARNAL,2011,Kharif,Other Kharif pulses,86.0,100.0,100.0
2698,2698,154563,6244afe315052cfb22f15a05,Haryana,KARNAL,2011,Kharif,Sesamum,34.0,105.67,150.0
2699,2699,154565,6244afe315052cfb22f15a07,Haryana,KARNAL,2011,Rabi,Barley,84.0,NA,NA
2700,2700,154566,6244afe315052cfb22f15a08,Haryana,KARNAL,2011,Rabi,Gram,126.0,1000.0,1000.0
2701,2701,154576,6244afe315052cfb22f15a12,Haryana,KARNAL,2011,Whole Year,Sweet potato,12.0,150.0,200.0
2702,2702,154577,6244afe315052cfb22f15a13,Haryana,KARNAL,2011,Whole Year,Turmeric,4.0,106.0,200.0
2703,2703,154578,6244afe315052cfb22f15a14,Haryana,KURUKSHETRA,2011,Kharif,Arhar/Tur,6.0,4.0,NA
2704,2704,154579,6244afe315052cfb22f15a15,Haryana,KURUKSHETRA,2011,Kharif,Bajra,69.0,NA,NA
2705,2705,154580,6244afe315052cfb22f15a16,Haryana,KURUKSHETRA,2011,Kharif,Cotton(lint),4.0,NA,NA
2706,2706,154584,6244afe315052cfb22f15a1a,Haryana,KURUKSHETRA,2011,Kharif,Sannhamp,1.0,NA,NA
2707,2707,154587,6244afe315052cfb22f15a1d,Haryana,KURUKSHETRA,2011,Rabi,Barley,4.0,NA,NA
2708,2708,154588,6244afe315052cfb22f15a1e,Haryana,KURUKSHETRA,2011,Rabi,Gram,68.0,NA,NA
2709,2709,154592,6244afe315052cfb22f15a22,Haryana,KURUKSHETRA,2011,Whole Year,Garlic,22.0,NA,NA
2710,2710,154596,6244afe315052cfb22f15a26,Haryana,KURUKSHETRA,2011,Whole Year,Turmeric,16.0,36.0,NA
2711,2711,154603,6244afe315052cfb22f15a2d,Haryana,MAHENDRAGARH,2011,Kharif,Moth,3.0,100.0,100.0
2712,2712,154604,6244afe315052cfb22f15a2e,Haryana,MAHENDRAGARH,2011,Kharif,Other Kharif pulses,132.0,NA,NA
2713,2713,154605,6244afe315052cfb22f15a2f,Haryana,MAHENDRAGARH,2011,Kharif,Rice,39.0,NA,NA
2714,2714,154606,6244afe315052cfb22f15a30,Haryana,MAHENDRAGARH,2011,Kharif,Sesamum,24.0,2.0,NA
